% # columns="iter, evals, sigma, 0, fitness, xbest" seed=660005, Sun Apr 10 00:15:20 2022, <python>{}</python>
1 9 0.25759970578298974 0 -0.0034681007272366164 0.5229427984960816 1.2859198653265371 2.3469389673461944 4.097718891668206 0.636106465242676 11.888181681738692
2 18 0.27491780024070817 0 -0.004482650242165355 0.5239488704994447 1.1755010773907308 2.2266101521508888 4.521829154219471 0.33596247610136554 11.719368046365616
3 27 0.34167841673198035 0 -0.009560815873773148 0.3201092691646242 1.2036909648581433 1.7435330544443874 4.9007737284892405 0.5743216272295686 11.655696261949654
4 36 0.47394468326692185 0 -0.019392399243881343 0.1166102517104462 1.134669795926974 0.7178274976747869 5.058817098848013 0.1058707812496048 11.253666260721404
5 45 0.6524425364685796 0 -0.020799127564595787 0.07853846789651828 1.2570159287540277 0.4999522204996638 4.940703941035846 0.9948591508476512 11.173087456225858
6 54 0.7030877278205742 0 -0.019724598253723642 0.20594320941245486 0.7770602298891898 0.7345044464835653 5.113482608749244 0.12572554216962506 11.021894133393632
7 63 0.7423911719438278 0 -0.02133223147759502 0.2750941416309163 0.43962409166238625 0.2187652393812568 4.807478362038335 1.181365947137676 11.409482994514116
8 72 0.7793970112048036 0 -0.029247977765026745 0.13263673752914334 0.1903881838684408 0.023806385206141256 5.380921062272389 1.5243079771629384 10.000214229741147
9 81 0.8834592537368221 0 -0.026767359609797606 0.06690151762394264 0.477157663201659 0.24448774129223655 4.819629123296703 1.2288814405938662 10.613342714083384
10 90 0.8717615170172432 0 -0.025747305474805117 0.004797923438095177 0.742065850769235 1.2096836637702357 5.374748886086244 1.6114708712199843 9.770268533361564
11 99 0.8172207183379187 0 -0.014053778600283819 0.29259565091664563 0.5926124745674822 1.6025049588563567 4.471154700720791 0.12904460139869955 10.228810648327693
12 108 0.7911657114286034 0 -0.024799756268122183 0.1646444769762085 0.556134607296105 0.7399765168783792 6.770413120576029 1.2141782762388451 11.313262007378514
13 117 0.8272288142843532 0 -0.02877532497263642 0.015936616134206247 0.6283991105771347 1.2574053409066581 6.330280311279376 2.6154361714799164 9.5300270951425
14 126 0.9181587077034993 0 -0.03310337847703295 0.03384764722144168 0.16977622164312228 0.22336562919473868 7.009507066575429 0.3864384753793255 9.844561821727293
15 135 1.0616572894702658 0 -0.033424412722007975 0.04670483958394864 0.1379895927509557 0.24858262410989385 6.132186764366315 1.02398474341882 8.943697994594732
16 144 1.1612815218444614 0 -0.034403413138686216 0.06917552424285522 0.3805148987704512 1.1147216176831223 7.990192499128614 1.0106157157051348 7.756952572590046
17 153 1.4243561229131665 0 -0.038647479663569066 0.07725196080551752 0.47902196973014777 0.03807237798872888 7.972277098474403 1.9162597395079946 6.8709629455013586
18 162 1.4886573722553214 0 -0.03357707398124285 0.12771378455684124 0.17908113532445463 0.38920183640071293 5.863796325071636 1.1347218312908773 5.890445951548254
19 171 1.253162770765431 0 -0.03861793817620334 0.027462201333768334 0.10999825642352312 0.18165851536658278 7.5826244388201545 0.9644019459422613 7.361180593560123
20 180 1.114914836392322 0 -0.03675624309880756 0.000982242402388827 0.11666907114987468 0.06569971682710576 7.999294558419738 0.9515783949852326 9.487902793892887
21 189 1.0609829925755914 0 -0.03612727657535377 0.0022001394363677877 0.4078673745612378 1.1631677416070527 7.995696172525989 1.9561063328421118 8.20471732799872
22 198 1.0700276465228273 0 -0.037625938996203825 0.004551711713740943 1.1915133077003635 0.030459966297816568 7.721003096393959 2.7457190526554527 6.256645274956081
23 207 0.9707036020516185 0 -0.0361949853702094 0.012386495923712517 0.0007766380306813698 1.4115158114398578 7.584478616633603 0.9252391387609968 7.058510329482603
24 216 0.8916337456614626 0 -0.03916626032526174 0.1249563562199116 0.04057339919851165 0.5979897014241242 7.893923367522187 2.0973551452666404 5.76864524842606
25 225 0.9607250746390815 0 -0.03733177204624859 0.02122064830606756 1.0585856621638967 0.133366300998105 7.93129757296876 2.84095999559995 6.6584016310392915
26 234 0.9651617542828184 0 -0.03868006085247956 0.05626073798048348 0.20946004411094055 0.0889337235748835 7.798090090030464 3.5415518073532852 5.331240378601309
