% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=660005, Sun Apr 10 00:15:20 2022, <python>{}</python>
1 9 0.25759970578298974 1.0000416675347343 -0.0034681007272366164 -3.4681007272366164e-03 -0.0005008933432806861 -0.0002784126449153256   
2 18 0.27491780024070817 1.2322198753556957 -0.004482650242165355 -4.4826502421653550e-03 -0.0026207305005970863 -0.0009355509076600255   
3 27 0.34167841673198035 1.4569669334044566 -0.009560815873773148 -9.5608158737731479e-03 -0.005700937239795572 -0.00019377981443868732   
4 36 0.47394468326692185 1.6317218884568614 -0.019392399243881343 -1.9392399243881343e-02 -0.008815543854999119 -0.0036588076207500105   
5 45 0.6524425364685796 1.8596020240763187 -0.020799127564595787 -2.0799127564595787e-02 -0.010171595930529086 -0.004945947822295772   
6 54 0.7030877278205742 1.9003717861742664 -0.020799127564595787 -1.9724598253723642e-02 -0.01360179387910538 -0.004914211445805634   
7 63 0.7423911719438278 2.0244869467357836 -0.02133223147759502 -2.1332231477595019e-02 -0.00762290755772093 -0.000773691042134152   
8 72 0.7793970112048036 2.022508436771241 -0.029247977765026745 -2.9247977765026745e-02 -0.009500759555717487 -0.002722231792974603   
9 81 0.8834592537368221 1.8254060428439611 -0.029247977765026745 -2.6767359609797606e-02 -0.017916457085873763 -0.0041955306525826574   
10 90 0.8717615170172432 1.84827041694986 -0.029247977765026745 -2.5747305474805117e-02 -0.01825453801841294 -0.00271640378196108   
11 99 0.8172207183379187 1.9407325213988929 -0.029247977765026745 -1.4053778600283819e-02 -0.011754478297962345 -0.004080846712731699   
12 108 0.7911657114286034 2.057628052017906 -0.029247977765026745 -2.4799756268122183e-02 -0.009060451167176742 -0.0019855280904447718   
13 117 0.8272288142843532 2.2649402158511664 -0.029247977765026745 -2.8775324972636421e-02 -0.01603749055204607 -0.005544256216604971   
14 126 0.9181587077034993 2.616603876347582 -0.03310337847703295 -3.3103378477032951e-02 -0.0234691022644671 -0.010435646255012282   
15 135 1.0616572894702658 2.8848090497922065 -0.033424412722007975 -3.3424412722007975e-02 -0.027602607614792746 -0.01971136090376612   
16 144 1.1612815218444614 3.273487333072074 -0.034403413138686216 -3.4403413138686216e-02 -0.020860101481025364 -0.01657348004042329   
17 153 1.4243561229131665 3.320937750557087 -0.038647479663569066 -3.8647479663569066e-02 -0.0277510907924711 -0.010639606041711509   
