% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=660005, Sun Apr 10 00:15:20 2022
1 9 -0.08837910715934842 -0.0008160637530328719 0.004683405586990624 0.07969215989608386 1 1 1 1 1 1
2 18 -0.12207213066974312 -0.013727078216336862 0.02859694278175445 0.20662656708349317 1 1 1 1 1 1
3 27 -0.18662927273073715 -0.0022983757708226957 0.02043094862399529 0.21046285511380455 1 1 1 1 1 1
4 36 -0.19534264089900852 -0.0005666330099552731 0.0030596097422660776 0.2825446390948994 1 1 1 1 1 1
5 45 -0.19957915627590933 -0.005208894633755989 0.018374120658016798 0.26932375304373973 1 1 1 1 1 1
6 54 -0.16966229945023412 -0.00409559094296561 0.010875898984727368 0.33376337973312187 1 1 1 1 1 1
7 63 -0.07902967203708781 -0.020732583662225003 0.014460216654154583 0.3277844926597946 1 1 1 1 1 1
8 72 -0.08657791828937778 -0.03697454642898203 0.0010745814173803605 0.28729599487661434 1 1 1 1 1 1
9 81 -0.14936491617764455 -0.03377719517944973 0.009383928551316392 0.24658425413323581 1 1 1 1 1 1
10 90 -0.1356917557478787 -0.04811799042150877 0.012399906439521755 0.2973472714403391 1 1 1 1 1 1
11 99 -0.2308936086564351 -0.014646130289501588 0.05179929847368269 0.2579045267715563 1 1 1 1 1 1
12 108 -0.2267163322792537 -0.05449396315215445 0.02647335566672258 0.2549995022175593 1 1 1 1 1 1
13 117 -0.2589794828565296 -0.0011319838310694485 0.023426505187349157 0.3123941455129617 1 1 1 1 1 1
14 126 -0.28560445972480275 -0.03335223223866816 0.018624440645625844 0.34437845589628624 1 1 1 1 1 1
15 135 -0.2933789547884058 -0.00013602983442127453 0.014365821470555557 0.4567942637492606 1 1 1 1 1 1
16 144 -0.24993203304891118 -0.0026130104036925944 0.06825933828826268 0.43174512091212036 1 1 1 1 1 1
17 153 -0.2583195181676622 -0.03279431030189053 0.009580919508050486 0.47192877814751105 1 1 1 1 1 1
18 162 -0.24332332484824867 -0.009259446623953492 0.029871394864425777 0.49611066324633524 1 1 1 1 1 1
19 171 -0.23450334436985815 -0.02057770520326242 0.014999726130921634 0.490899399233904 1 1 1 1 1 1
20 180 -0.23613321262488218 -0.0034020178102933843 0.05739603962299654 0.5034026963486173 1 1 1 1 1 1
21 189 -0.18860552669822753 -0.007744781242502607 0.015222185123949853 0.5470363089796093 1 1 1 1 1 1
22 198 -0.2293108021425942 -0.02100671813545386 0.015854859139156335 0.5345302546915296 1 1 1 1 1 1
23 207 -0.2721094549680032 -0.007105605324800847 0.008928962666172397 0.5337269740704637 1 1 1 1 1 1
24 216 -0.2605782063756163 -0.006214830982738398 0.040077322453415304 0.5228479826112055 1 1 1 1 1 1
25 225 -0.30787388829873624 -0.06889523173176905 0.06820563244921747 0.5326333368962415 1 1 1 1 1 1
26 234 -0.310510019124296 -0.004687930545813046 0.0025615897286027155 0.4995859578585903 1 1 1 1 1 1
27 243 -0.3607103618198029 -0.04551025524609174 0.03360037979411635 0.5186349301992008 1 1 1 1 1 1
28 252 -0.31674235641094667 -0.019365290925146196 0.0916418444319599 0.4932812214547433 1 1 1 1 1 1
29 261 -0.285077591037826 -0.007012424149168604 0.018773913594697454 0.45633677769168685 1 1 1 1 1 1
