% # columns="iter, evals, sigma, 0, fitness, xbest" seed=638000, Sun Apr 10 00:44:10 2022, <python>{}</python>
1 9 0.24542572942775373 0 -0.002290495454047326 1.2256064073767907 2.757083222880948 5.701709528820524 1.2554970259307452 3.4105120392717594 11.614107734129147
2 18 0.28486659792490426 0 -0.0030533772913191263 1.7042064469940192 2.5020598338313955 5.81783184439455 0.7807676427994446 3.18897401835441 11.776207571561496
3 27 0.292342634840644 0 -0.0029156696944788764 1.5626161824678477 2.639573043984132 5.646648566274754 0.8925600435411584 3.174148870275697 11.848937199791788
4 36 0.33035217136672423 0 -0.0036849752344482976 1.7924904124973884 2.4420976830228267 5.352520221562848 0.6285312597017794 2.691916321731096 11.944658424544613
5 45 0.37945573217249606 0 -0.004182640575881448 1.9121930574698107 2.4973925790714238 5.139163899767585 0.25957417725924026 3.121595741699934 11.847243046303975
6 54 0.419129874315967 0 -0.004390911646598838 1.7319047769493217 2.8546191089070523 5.114880418525747 0.06262635998146501 2.5750468469471204 11.977457236173349
7 63 0.46075302241586064 0 -0.00479825009024833 1.537911869742796 2.586216817844338 4.431928254459527 0.0007297117775456674 2.6457451793570623 11.996064380317724
8 72 0.5319294464241593 0 -0.004966759593843188 1.9433677147876482 2.9513203276363225 3.9558438333169583 3.1859844085886657e-06 2.4280991574472677 11.964442237824953
9 81 0.5908852037548691 0 -0.004778075176373478 1.9314708065537096 2.6957010002262685 2.6005420102333803 0.4738007561965194 2.845530518527928 11.995677300668858
10 90 0.6066393198724608 0 -0.0051696074369517245 1.9071374030984045 1.757080245752528 3.334089977653124 0.4613504237004389 2.93473486060612 11.994891947828826
11 99 0.5675592244951495 0 -0.005205931265419458 1.7803875258920014 2.399417948192186 3.123330340729305 0.7653890298993322 2.666946182212151 11.999974452065814
12 108 0.5672324899249817 0 -0.005332858157311909 1.9973976907009525 2.5756001097044594 3.6170070710285476 0.9679490802972068 1.3615762505023843 11.930391670111174
13 117 0.6473063874928703 0 -0.005931903072312155 1.8355485995385203 1.6904805738878692 2.5614330715916687 1.0658050288326053 1.3462114880800833 11.941506214059562
14 126 0.6183283221448856 0 -0.005755696951055385 1.958096178162392 2.018075867982817 3.1868762092559697 0.7326500683272744 1.875158540382578 11.881630701391567
15 135 0.6785955273839127 0 -0.0063736913699006525 1.8894679384130941 1.7664093848621516 3.02622673818719 0.14314969938947764 0.7933457534777758 11.918785469181861
16 144 0.7731000590233762 0 -0.006688337905140788 1.9966494336358018 1.1109893363015342 2.42972868495307 0.34120315009228563 0.015467653579660269 11.955914740125856
17 153 0.8739766587676265 0 -0.006832982280606786 1.9938780433348575 1.8019513807062832 1.4476119623261001 1.2597667493415479 0.5314321389355512 11.993763366258648
18 162 0.8717829778647707 0 -0.0059680998450012505 1.8250953438698858 1.1307166683747516 2.5004590549350763 0.3262097118776398 1.518039603417717 11.936038197182826
19 171 0.8642106951133631 0 -0.006403687372100193 1.8785891105151356 1.4687911639721705 2.383591630626626 0.43711810267533896 1.4200366023244015 11.99484849592968
20 180 0.887444655886347 0 -0.005405518305352495 1.6627923649288545 1.7840026528241344 3.767574965303985 0.29034441806282896 0.4164422116468893 11.967397105119412
21 189 0.8920671360857247 0 -0.005394588458873761 1.9418818564914608 1.708958840505324 3.712985625685275 0.6698213312133754 0.3690696969958297 11.891625936541104
22 198 0.7093886435945201 0 -0.006761416509184659 1.9901778292894812 1.392303467037341 2.407826801386877 0.17054216059131666 0.9212402590687021 11.948495762019753
23 207 0.6981219804830429 0 -0.006367376173044639 1.9975608587322018 1.867095205314634 1.4366846174734083 0.244929470366447 2.1087221294048395 11.978623201712164
24 216 0.6735350919843238 0 -0.006386439395074262 1.941624607166068 1.6500202325048787 2.5474343115181695 0.41427278461436867 0.8632359148606793 11.629229813414346
25 225 0.5681392160541612 0 -0.006595661070939427 1.9391090988568782 1.972355568829299 2.3837045674644557 0.5359496827363319 0.47287948168976657 11.93758093837374
26 234 0.5127204980850887 0 -0.0067089822285283165 1.973363018492061 1.8785156523742976 1.9427280896320824 0.6242129625068552 0.856430678448883 11.937476295520687
