% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=638000, Sun Apr 10 00:44:10 2022
39 351 -0.2661558969338144 -0.010538322332695573 0.08073233776482465 0.5089772721621831 1 1 1 1 1 1
40 360 -0.2534887223072917 -0.03428050311000057 0.021720426639617155 0.529848139239789 1 1 1 1 1 1
41 369 -0.33031196799959867 -0.03591410310424628 0.009888555363604933 0.528341185090714 1 1 1 1 1 1
42 378 -0.3546256455028028 -0.06154646815072176 0.021590176651063928 0.5165755339511687 1 1 1 1 1 1
43 387 -0.3475987456622798 -0.020515162540541684 0.010010943995176484 0.4918936420958983 1 1 1 1 1 1
44 396 -0.30172101386318445 -0.0004905815289038618 0.07248505403592503 0.48754454496574623 1 1 1 1 1 1
45 405 -0.2746565294690923 -0.009604287436553272 0.010581674652119706 0.3854470498755459 1 1 1 1 1 1
46 414 -0.2782449996496753 -0.03873527458383978 0.058505637917969616 0.3613882522402936 1 1 1 1 1 1
47 423 -0.2803348373425633 -0.01563436739029429 0.05627290646316604 0.35865874389887553 1 1 1 1 1 1
48 432 -0.24055859361533583 -0.045291713996798544 0.043695663345349176 0.3742827898083437 1 1 1 1 1 1
49 441 -0.29329178924205884 -0.04602777121967616 0.03438167243892773 0.38314552235298693 1 1 1 1 1 1
50 450 -0.2855547310639615 -0.01027799312365359 0.03395644053079274 0.3900110929539602 1 1 1 1 1 1
51 459 -0.25396584810130907 -0.007769367124835189 0.04415745839839332 0.3371868598326278 1 1 1 1 1 1
52 468 -0.2260629159310892 -0.0008667016586442229 0.07252090794834377 0.3418824384735501 1 1 1 1 1 1
53 477 -0.2783980234245372 -0.06022284672254752 0.022915687771773448 0.3626161673394983 1 1 1 1 1 1
54 486 -0.3699435129967519 -0.004460984844424077 0.04237729983365538 0.33450767447090984 1 1 1 1 1 1
55 495 -0.43095041390583844 -0.052113822490901685 0.02549593569577606 0.37961895969143666 1 1 1 1 1 1
56 504 -0.4574984708394488 -0.05225490532512826 0.03593151248738266 0.3731033946820243 1 1 1 1 1 1
57 513 -0.4080099013897611 -0.014643345956667438 0.06686266043508995 0.37248698718580436 1 1 1 1 1 1
58 522 -0.45922539974529986 -0.01603985521716971 0.06135482460985025 0.36229967191083995 1 1 1 1 1 1
59 531 -0.4304793624980465 -0.007478616105697076 0.0962291913338398 0.3860997621829896 1 1 1 1 1 1
60 540 -0.36789996505822214 -0.025882590421907537 0.011519161681023552 0.42577599982922354 1 1 1 1 1 1
61 549 -0.39968223803989295 -0.015122594169826786 0.012190944208371492 0.44380715424518324 1 1 1 1 1 1
62 558 -0.35879639500869737 -0.02089728407654772 0.030062589729552017 0.4624754225249893 1 1 1 1 1 1
63 567 -0.3565048879645935 -0.0017405033423455835 0.03584936118685089 0.47587415088016144 1 1 1 1 1 1
64 576 -0.3674828310913385 -0.0023093684226364636 0.042687634549500385 0.4758957389847361 1 1 1 1 1 1
65 585 -0.3727973645573169 -0.0795479497645964 0.008677677592739217 0.4711169587240791 1 1 1 1 1 1
66 594 -0.37758914616987693 -0.012459195171195658 0.04626841305202951 0.47156435298201604 1 1 1 1 1 1
67 603 -0.3482962855541566 -0.026242047927477342 0.04895707520715498 0.4745314701231912 1 1 1 1 1 1
68 612 -0.3636958527376101 -0.03775436166046935 0.05773837699509434 0.4735818708216939 1 1 1 1 1 1
69 621 -0.38647776478409973 -0.06466642085403551 0.04550613773863347 0.4800876509111438 1 1 1 1 1 1
70 630 -0.3725772013815841 -0.05330298593073179 0.04726329907378461 0.5220650816907284 1 1 1 1 1 1
71 639 -0.41441306385136023 -0.01942684783253521 0.056445001012043014 0.4957123457968626 1 1 1 1 1 1
72 648 -0.4153546253226538 -0.09975875492435318 0.0032213993308116773 0.3588773790346898 1 1 1 1 1 1
73 657 -0.3527060550569828 -0.009907643623450728 0.014652901390004518 0.3375524124001227 1 1 1 1 1 1
74 666 -0.3340692129873881 -0.008653198471098397 0.03103754513522745 0.2835172297595767 1 1 1 1 1 1
75 675 -0.33452372940359454 -0.012925175606792636 0.040195724625137146 0.23079734799951013 1 1 1 1 1 1
76 684 -0.26261415562427604 -0.023446608731354533 0.056849738148781054 0.24793800187329998 1 1 1 1 1 1
77 693 -0.3209061863415517 -0.01927455103342465 0.06285255329588732 0.24992300036473833 1 1 1 1 1 1
78 702 -0.3052836247178184 -0.005025030211425632 0.008368138451776749 0.27627128955184316 1 1 1 1 1 1
79 711 -0.25235294452813 -0.00022214246466815176 0.01488365996160745 0.29087037128706555 1 1 1 1 1 1
80 720 -0.27021824600206856 -0.03643372501506359 0.01689913501797806 0.2817792302145411 1 1 1 1 1 1
81 729 -0.27421898427468844 -0.013516625443743824 0.03723222896209853 0.32680838131518253 1 1 1 1 1 1
82 738 -0.27525570618453243 -0.004444382176489438 0.00973588191628714 0.3076518716934838 1 1 1 1 1 1
83 747 -0.2853948557728392 -0.054005320949036734 0.02062155236059309 0.271665983711337 1 1 1 1 1 1
84 756 -0.25495250252602764 -0.012522905404544243 0.005012091750539606 0.2887968961449053 1 1 1 1 1 1
85 765 -0.32956496888770964 -0.005618365942663209 0.0073209769330714585 0.3682948087595455 1 1 1 1 1 1
86 774 -0.34174891435438304 -0.00991493773163371 0.01418830520417291 0.3243727926683437 1 1 1 1 1 1
87 783 -0.32753186282069396 -0.002860409825647502 0.009564314709042412 0.40648600185377476 1 1 1 1 1 1
88 792 -0.34614504210134645 -0.037051505150457256 0.00438148593734052 0.4084090997586233 1 1 1 1 1 1
89 801 -0.36000484511034897 -0.024721556206101957 0.05327038191048317 0.43279551676276873 1 1 1 1 1 1
90 810 -0.345545618555489 -0.020380473495162865 0.001884360870610559 0.4182506071416011 1 1 1 1 1 1
91 819 -0.31959054883882454 -0.008133932140688187 0.019816913543450606 0.3832913165719319 1 1 1 1 1 1
92 828 -0.3155757427565984 -0.03291237229466244 0.027134046130439512 0.3698640213611503 1 1 1 1 1 1
93 837 -0.25729804871114853 -0.016220723583108516 0.002236187743745558 0.3946641794795339 1 1 1 1 1 1
94 846 -0.2627949126530661 -0.02657282349400446 0.027381461396677118 0.3989439611466532 1 1 1 1 1 1
95 855 -0.25819606485350904 -0.0480811682908623 0.015222021701706619 0.42557443375931425 1 1 1 1 1 1
96 864 -0.2381687011492008 -0.006726075967941007 0.09311135158218706 0.43544076823706357 1 1 1 1 1 1
97 873 -0.33354820785420997 -0.0014928589085910736 0.012747693573812112 0.4188192639423508 1 1 1 1 1 1
98 882 -0.3428760391163854 -0.07578519406791293 0.0020145804306428237 0.4090325831219447 1 1 1 1 1 1
99 891 -0.31445655571577713 -0.03678183497706459 0.016078917296474128 0.41346489352181204 1 1 1 1 1 1
100 900 -0.3008122193637346 -0.035872606374668145 0.0586092418836789 0.4077496426570659 1 1 1 1 1 1
101 909 -0.3005855368826868 -0.018004070704887583 0.04056438569060747 0.3948257716008967 1 1 1 1 1 1
102 918 -0.19880122238042086 -0.01982064904613156 0.0018829980234890602 0.42092369339473673 1 1 1 1 1 1
103 927 -0.30231341700509995 -0.022665016697638294 0.00798764504313308 0.4132822443227082 1 1 1 1 1 1
104 936 -0.3470321366309857 -0.0004945735237807951 0.014460015789816363 0.41138060762348666 1 1 1 1 1 1
105 945 -0.3170820490516568 -0.013510748738473096 0.01859227373259438 0.4155681661993208 1 1 1 1 1 1
106 954 -0.26877726403500096 -0.016608918113449722 0.005719318067736177 0.3800125177207525 1 1 1 1 1 1
107 963 -0.27302233964144823 -0.012646751508101267 0.022781085523035857 0.3442330396082469 1 1 1 1 1 1
108 972 -0.252097301725639 -0.027097703217049282 0.044404610273739736 0.35393123711627816 1 1 1 1 1 1
109 981 -0.26790600445494706 -0.0008272934774465868 0.07950978602500276 0.3324575815547679 1 1 1 1 1 1
110 990 -0.23144312029028052 -0.01895463625419893 0.003153042123400427 0.28149946322740743 1 1 1 1 1 1
111 999 -0.24348162402429416 -0.007195685017440103 0.005874689825493868 0.21840807661972161 1 1 1 1 1 1
112 1008 -0.23839444329326923 -0.030756551593768503 0.0047038854875296274 0.24071808391197155 1 1 1 1 1 1
113 1017 -0.20381974905479602 -0.004523315117731958 0.012601497985188236 0.2897151899884721 1 1 1 1 1 1
114 1026 -0.18826601946687843 -0.007671714916357956 0.0010765373339511207 0.2396601779113479 1 1 1 1 1 1
115 1035 -0.16899800885755137 -0.0073221669154579505 0.0037550025623690024 0.2718336895048844 1 1 1 1 1 1
116 1044 -0.21953909193134816 -0.02204109968800072 0.038155673331514824 0.24979558597582546 1 1 1 1 1 1
117 1053 -0.2247177039371927 -0.009571466140531759 0.00419162266174244 0.2502602014197639 1 1 1 1 1 1
118 1062 -0.2048935919500601 -0.07618832902020915 0.007304688877030193 0.1918882015414342 1 1 1 1 1 1
119 1071 -0.22002560631306425 -0.015341866791229614 0.018969308814853487 0.25851744878899463 1 1 1 1 1 1
120 1080 -0.26458903822056473 -0.006726733555784117 0.006489298145875189 0.2851788634108493 1 1 1 1 1 1
121 1089 -0.18049272635317098 -0.05389873106037292 0.025849232135621437 0.3061457901982998 1 1 1 1 1 1
122 1098 -0.16085949246839884 -0.017152130371907916 0.01373624317132684 0.2772457522360402 1 1 1 1 1 1
123 1107 -0.16734357486414025 -0.01352221588875836 0.01658263554505141 0.35772673276146955 1 1 1 1 1 1
124 1116 -0.17886888008431295 -0.01916645383287605 0.0031014919355556387 0.36025775981486674 1 1 1 1 1 1
125 1125 -0.20149169382227275 -0.0026203240651324735 0.060501200917939785 0.3695097929824793 1 1 1 1 1 1
126 1134 -0.17133726633588336 -0.02534484960776548 9.492569392279085e-05 0.3555712211607541 1 1 1 1 1 1
127 1143 -0.1733127893100977 -0.0003423756660014066 0.003063861049206927 0.328037047715069 1 1 1 1 1 1
128 1152 -0.2041777247732049 -0.013416587197595451 0.006285462244652048 0.2947397903738007 1 1 1 1 1 1
129 1161 -0.2717384202258437 -0.014963382949413226 0.0018217638670481092 0.22397806812174179 1 1 1 1 1 1
130 1170 -0.2699433217554894 -0.04064355995055548 0.03276966785348476 0.20200072053351367 1 1 1 1 1 1
131 1179 -0.24165915432262863 -0.0016960387663662666 0.03979112832397792 0.220961844745345 1 1 1 1 1 1
132 1188 -0.2255412524290211 -0.06207599118120465 0.010590120122807384 0.27451185038562165 1 1 1 1 1 1
133 1197 -0.2531155601361235 -0.009780264317485007 0.013767438403397036 0.2772234164762374 1 1 1 1 1 1
134 1206 -0.3190256097217445 -0.0015146970661636372 0.008189333050225952 0.2618494549192437 1 1 1 1 1 1
135 1215 -0.32266442490867303 -0.0024620490013463102 0.041955594087102296 0.24522668631998343 1 1 1 1 1 1
136 1224 -0.31983970579011706 -0.011698397285993391 0.05105758983615065 0.2655699257170981 1 1 1 1 1 1
137 1233 -0.21098768545179297 -0.02244767992990023 0.047300114895385825 0.2691774486473272 1 1 1 1 1 1
138 1242 -0.2524925153821567 -0.03292954657935708 0.022511435999791104 0.28309162239147784 1 1 1 1 1 1
139 1251 -0.24596114612390488 -0.007749826938574588 0.03562861121915769 0.34252140500935363 1 1 1 1 1 1
140 1260 -0.2255421536895348 -0.024117837840566675 0.006863689240087529 0.30203352963945984 1 1 1 1 1 1
141 1269 -0.25858772265857316 -0.0011419215722932455 0.00021214735745810943 0.2669617226060738 1 1 1 1 1 1
142 1278 -0.21919418685331052 -0.0009470225314665178 0.006507039765935504 0.2058638014900011 1 1 1 1 1 1
