% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=769577, Fri May 27 14:26:01 2022
548 4932 -0.7423099848124891 -0.04111181931309638 0.013547252304877305 0.8933051248752855 1 1 1 1 1 1
810 7290 -0.999982083875579 -0.04657925760277209 0.04171973145215092 0.9636305148745594 1 1 1 1 1 1
721 6489 -0.997381339107221 -0.06293020334044923 0.08957670370611143 0.8876772178636997 1 1 1 1 1 1
1266 11394 -0.16731274743409813 -0.017860475571540278 0.0025277640494900805 0.08184710475531559 1 1 1 1 1 1
565 5085 -0.1471683178085758 -0.0336610787335871 0.01930962739771239 0.9999825263080063 1 1 1 1 1 1
1152 10368 -0.7318004946459481 -0.012317103231670505 0.012593477643311875 0.5147443185181236 1 1 1 1 1 1
1820 16380 -0.986194734536627 -0.001944957938085847 0.14245899048657498 0.9999605279292009 1 1 1 1 1 1
21 189 -0.47069712733119584 -0.012445241450894696 0.06005840609559496 0.3612880974543404 1 1 1 1 1 1
1668 15012 -0.5039297611633561 -0.008629584484046382 0.09005579364521939 0.5911143382256986 1 1 1 1 1 1
94 846 -0.9438691118333722 -0.07769711544537633 0.018634107230573495 0.6182115792774664 1 1 1 1 1 1
273 2457 -0.88603745039471 -0.0003916469061987103 0.011932288418156814 0.5491882970525123 1 1 1 1 1 1
148 1332 -0.9797646857659307 -0.07071155707183774 0.11267392934064076 0.3941573884885152 1 1 1 1 1 1
108 972 -0.6168570738537608 -0.0058655990118920386 0.23038060099127744 0.6417654672527585 1 1 1 1 1 1
141 1269 -0.36507786051885016 -0.02126491280790891 0.03161245184531401 0.290694726140716 1 1 1 1 1 1
348 3132 -0.3951640352492133 -0.1038499916568428 0.009334380896378391 0.9999999998382789 1 1 1 1 1 1
1141 10269 -0.9999998757379107 -0.005790638843288504 0.005820389491318281 0.26953115084111046 1 1 1 1 1 1
19 171 -0.30560730424960836 -0.0040122961665451096 0.0176343549297462 0.3562770907329105 1 1 1 1 1 1
770 6930 -0.37583278279598914 -0.038015860293441006 0.08074701058776329 0.9999999920669481 1 1 1 1 1 1
270 2430 -0.9689976058361521 -0.005250412201293274 0.03587797020043784 0.13819482573669586 1 1 1 1 1 1
1 9 -0.09600800969613263 -0.0014646231407100185 0.005519338241527214 0.053832201048281514 1 1 1 1 1 1
775 6975 -0.9999997748772106 -0.1829569593639891 0.024472636684943472 0.658758099076743 1 1 1 1 1 1
460 4140 -0.38664053006241367 -0.018717932069596266 0.0293750569969798 0.9999855443016683 1 1 1 1 1 1
896 8064 -0.9678217073189099 -0.0026289955656140316 0.015662760054659663 0.30399453528589604 1 1 1 1 1 1
453 4077 -0.9170836754476771 -0.13847685729243492 0.06335009112958057 0.8532397153207181 1 1 1 1 1 1
549 4941 -0.749006829959123 -0.0549448931788618 0.02598470913361072 0.9061528456324961 1 1 1 1 1 1
811 7299 -0.9999826566101923 -0.07029317626424508 0.06553111393094384 0.9642307689525208 1 1 1 1 1 1
274 2466 -0.8951189436083292 -0.0047573182241594895 0.015324670464148453 0.5138617987155224 1 1 1 1 1 1
95 855 -0.9458934658116079 -0.01158231872652159 0.11909068984424923 0.6296343994353097 1 1 1 1 1 1
109 981 -0.5958950438940603 -0.011069372840435698 0.2002850937415621 0.6943132295590547 1 1 1 1 1 1
22 198 -0.4750584549371435 -0.002100002683155764 0.05217678209726469 0.3572132477602892 1 1 1 1 1 1
149 1341 -0.9811830723610512 -0.07393416707625788 0.12322197247539703 0.4454085731814607 1 1 1 1 1 1
566 5094 -0.12916468997037867 -0.0004109484819066342 0.023477813884418712 0.9999846559181405 1 1 1 1 1 1
