% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=769577, Fri May 27 14:26:01 2022, <python>{}</python>
810 7290 11.107232339817669 21607.518563335147 -0.49809689119937045 -4.9809688596949736e-01 -0.49809685532935977 -0.49809681565146924   
548 4932 0.33938216402309196 3245.858332417986 -0.46442435425716877 -4.6442434959027346e-01 -0.4644243106070833 -0.4644242314647455   
721 6489 20.58851811227344 1517.501337214163 -0.5195022882222093 -5.1950204934902600e-01 -0.5195015682087666 -0.5195005226783065   
1266 11394 4.886774911433133 1.296732205086107 -0.46738931862402777 -4.6738931862397992e-01 -0.4673893186236172 -0.4673893186232695   
565 5085 0.8636391291895962 49265.87607599944 -0.5150200551791243 -5.1502005517912430e-01 -0.5150199477727007 -0.5150197197173413   
148 1332 0.015202690018406077 656.4964786620654 -0.48057819099834176 -4.8057819099834176e-01 -0.48057666497530027 -0.480573603617371   
1820 16380 1142468.5083614327 122636.52645524962 -0.4594192016218026 -4.5941920117304780e-01 -0.45941920063536734 -0.4594191990239748   
1668 15012 7314913.492419353 1089.433056538088 -0.3838055476753092 -3.8351438866168946e-01 -0.3835143881910454 -0.38351438760883844   
1152 10368 68.56209501907726 5.415190186557208 -0.4824935634723888 -4.8249356343689798e-01 -0.48249356337498667 -0.48249356318411235   
273 2457 0.002813466253890155 6908.478418938369 -0.49813746240316004 -4.9813745960011774e-01 -0.4981374557911252 -0.49813744262255794   
94 846 0.18687295924214373 76.78847476772222 -0.49486439981435976 -4.9457772353678625e-01 -0.49372981696949225 -0.4927413502670876   
141 1269 0.0003990290054078727 13.586639213993024 -0.4218817577966389 -4.2188175779634762e-01 -0.4218817577957918 -0.42188175779368814   
108 972 0.2742811419194519 37.09207641057204 -0.46521194948779765 -4.6521194948779765e-01 -0.46441486960689726 -0.4635679972039788   
21 189 0.0878056157329774 2.8789249076479293 -0.4582153043423002 -4.5816086547698726e-01 -0.4567391901869382 -0.4522478673765676   
1141 10269 400.8368525382911 45470.81215425325 -0.47527712206179573 -4.7527712078372436e-01 -0.4752771189819209 -0.47527711422421687   
19 171 0.38252294568486805 4.2100465386262975 -0.42731866275990565 -4.2731866275990565e-01 -0.42724776642637863 -0.42681499014544855   
348 3132 0.00013258541640003008 905065.5293841677 -0.5147060441315492 -5.1470604413154919e-01 -0.5147060441296208 -0.5147060441266302   
770 6930 0.35574318510503006 67638.40592342439 -0.514504330288805 -5.1450433024463149e-01 -0.5145043301837486 -0.5145043299432089   
270 2430 0.08318645859546438 1560.5880886854386 -0.536096864947644 -5.3609686494764397e-01 -0.5360917973127215 -0.5360787561569907   
460 4140 0.21078487183850114 4922.016293616739 -0.514512900390221 -5.1451290039022102e-01 -0.5145128491539525 -0.5145125838208748   
1 9 0.24181484771353162 1.0000416675347343 -0.4638886764910599 -4.6388867649105991e-01 -0.4232131761197543 -0.3821410335192101   
775 6975 3.9229462203839565 29880.219691461774 -0.49416534968491943 -4.9416534968491943e-01 -0.49416534582194466 -0.49416532735933294   
